what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1423554194664
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1423554317891
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1423554373623
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1423554408947
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1423554415061
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1423554416454
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1423554418803
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1423554423250
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1423554481426
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1423554581914
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1423554599748
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1423554714873
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1423554734335
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1423554735266
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1423554735348
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1423555035919
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1423555068016
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1423555332651
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1423555748585
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1423555752643
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1423555755578
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1423555756523
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1423555812227
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1423555814486
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1423555814898
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1423555889955
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1423555931251
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1423555934336
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1423555984995
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1423555987350
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1423555988618
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1423556019594
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1423556062818
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1423556153715
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1423556255619
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1423556262760
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1423556284483
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1423556289431
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1423556309394
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1423556311661
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1423556360243
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1423556362646
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1423556410867
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1423556418772
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1423556421454
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1423556430893
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1423556431660
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1423556460942
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1423556474605
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1423556502808
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1423556503839
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1423556507166
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1423556510688
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1423556519234
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1423556544511
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1423556552430
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1423556560753
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1423556560811
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1423556560848
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1423556563860
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1423556566182
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1423556583531
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1423556590751
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1423556675631
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1423556676507
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1423556677450
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1423556678244
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1423556679286
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1423556682254
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1423556683132
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1423556683956
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1423556684720
started,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1423556732525
started,bundle,org.eclipse.jpt.jaxb.ui,1.1.0.v201105180000,"org.eclipse.jpt.jaxb.ui",1423556732542
started,bundle,org.eclipse.jpt.jpa.ui,3.0.0.v201105170000,"org.eclipse.jpt.jpa.ui",1423556732565
started,bundle,org.eclipse.jst.ws.jaxws.ui,1.0.100.v201104032053,"org.eclipse.jst.ws.jaxws.ui",1423556732628
started,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1423556732678
started,bundle,org.eclipse.pde.api.tools,1.0.300.v20110523-1600,"org.eclipse.pde.api.tools",1423556732722
started,bundle,org.eclipse.pde.api.tools.ui,1.0.300.v20110523-1600,"org.eclipse.pde.api.tools.ui",1423556732723
started,bundle,org.eclipse.jpt.jaxb.core,1.0.0.v201105240000,"org.eclipse.jpt.jaxb.core",1423556732881
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1423556859373
started,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1423556862521
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1423556863048
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1423556863794
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1423556864537
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1423556870398
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1423556874493
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1423556972339
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1423556987210
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1423557015108
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1423557039461
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1423557039483
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1423557041293
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1423557282102
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1423557283212
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1423557485164
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1423557485512
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1423557485574
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1423557489674
closed,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1423557489675
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1423557505245
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1423557512698
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1423557535813
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1423557536580
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1423557569603
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1423557571671
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1423557572412
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1423557590026
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1423557596147
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1423557598972
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1423557599940
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1423557603280
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1423557605007
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1423557606294
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1423557611058
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1423557645892
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1423557646528
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1423557647968
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1423557649400
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1423557660116
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1423557688893
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1423557690466
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1423557913485
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1423557916617
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1423557943058
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1423557946763
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1423557947750
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1423557959366
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1423557963366
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1423557975142
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1423558042582
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1423558044773
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1423558044930
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1423558047463
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1423558051187
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1423558053116
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1423558053145
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1423558055387
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1423558064796
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1423558067849
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1423558067896
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1423558070235
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1423558075864
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1423558081919
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1423558082410
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1423558082559
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1423558083305
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1423558083483
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1423558084102
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1423558084271
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1423558085034
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1423558085186
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1423558087168
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1423558088674
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1423558090138
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1423558090206
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1423558093633
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1423558112480
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1423558116000
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1423558117268
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1423558159089
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1423558167229
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1423558183532
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1423558189910
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1423558191069
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1423558192555
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1423558192613
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1423558199878
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1423558202884
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1423559542345
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1423559542709
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1423561590908
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1423561592224
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1423561939960
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1423561972506
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1423561973436
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1423561996158
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1423561996918
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1423562000926
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1423562002584
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1423562004458
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1423562005069
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1423562112149
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1423562323455
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1423562324336
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1423562328838
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1423562346230
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1423562351551
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1423562358006
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1423562365086
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1423562374497
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1423562375477
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1423562379040
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1423562410245
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1423562411384
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1423562420909
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1423562428029
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1423562443507
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1423562444421
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1423562454101
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1423562455446
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1423562459824
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1423562466200
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1423562470464
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1423562485559
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1423562493856
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1423562512921
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1423562514200
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1423562515359
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1423562516987
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1423562543618
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1423562544349
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1423562547398
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1423562548424
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1423582577218
started,bundle,org.eclipse.osgi,3.7.0.v20110613,"org.eclipse.osgi",1423582577223
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110502-1955,"org.eclipse.equinox.simpleconfigurator",1423582577224
started,bundle,com.ibm.icu,4.4.2.v20110208,"com.ibm.icu",1423582577246
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1423582577247
