what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419861438958
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419861692428
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419861720980
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419861722916
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419861955759
started,bundle,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui",1419862014637
started,bundle,org.eclipse.wst.server.core,1.1.302.v20110518,"org.eclipse.wst.server.core",1419862014845
started,bundle,org.eclipse.wst.server.ui,1.1.305.v20110511,"org.eclipse.wst.server.ui",1419862014855
started,bundle,org.eclipse.jdt.debug,3.7.0.v20110509,"org.eclipse.jdt.debug",1419862014984
started,bundle,org.eclipse.jdt.debug.ui,3.6.0.v20110512,"org.eclipse.jdt.debug.ui",1419862015056
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419862015384
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419862016660
started,bundle,org.eclipse.wst.common.frameworks,1.2.100.v201105122000,"org.eclipse.wst.common.frameworks",1419862016932
started,bundle,org.eclipse.wst.common.emf,1.2.100.v201101101900,"org.eclipse.wst.common.emf",1419862016944
started,bundle,org.eclipse.jem.util,2.1.100.v201103021400,"org.eclipse.jem.util",1419862016967
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.100.v201011172300,"org.eclipse.wst.common.emfworkbench.integration",1419862016974
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1419862017009
started,bundle,org.eclipse.wst.common.modulecore,1.2.100.v201105191800,"org.eclipse.wst.common.modulecore",1419862017013
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1419862030016
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1419862038774
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1419862039214
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1419862039341
started,bundle,org.eclipse.wst.jsdt.debug.rhino.ui,1.0.0.v201103232243,"org.eclipse.wst.jsdt.debug.rhino.ui",1419862041115
started,bundle,org.eclipse.wst.jsdt.core,1.1.100.v201104272153,"org.eclipse.wst.jsdt.core",1419862041260
executed,command,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.edit.text.java.toggleMarkOccurrences",1419862097854
started,bundle,org.eclipse.ui.externaltools,3.2.0.v20110506,"org.eclipse.ui.externaltools",1419862104118
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419862104239
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419862106616
executed,command,org.eclipse.ui.externaltools,3.2.0.v20110506,"org.eclipse.ui.externaltools.ExternalToolMenuDelegateToolbar",1419862106623
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1419862115187
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419862118780
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419862214055
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419862214804
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419862215975
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419862216148
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419862216850
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419862216952
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419862217208
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419862217295
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419862217555
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419862217635
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419862217923
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419862218277
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419862218992
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419862219429
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419862220263
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419862220534
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419862221720
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419862239708
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419862244602
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.import",1419862244607
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1419862246110
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419862264779
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419862274773
started,bundle,org.eclipse.jpt.common.core,1.0.0.v201105180000,"org.eclipse.jpt.common.core",1419862275373
started,bundle,org.eclipse.jpt.jpa.core,3.0.0.v201105250001,"org.eclipse.jpt.jpa.core",1419862275386
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1419862277107
started,bundle,org.eclipse.compare,3.5.200.I20110525-0800,"org.eclipse.compare",1419862281845
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419862285866
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419862297391
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1419862297529
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1419862297608
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1419862311165
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1419862316899
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit",1419862321122
started,bundle,org.eclipse.ui.navigator,3.5.100.I20110524-0800,"org.eclipse.ui.navigator",1419862360534
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.resources",1419862360535
started,bundle,org.eclipse.emf.edit,2.7.0.v20110606-0949,"org.eclipse.emf.edit",1419862360663
started,bundle,org.eclipse.emf.common.ui,2.7.0.v20110606-0949,"org.eclipse.emf.common.ui",1419862360673
started,bundle,org.eclipse.emf.edit.ui,2.7.0.v20110606-0949,"org.eclipse.emf.edit.ui",1419862360674
started,bundle,org.eclipse.jst.j2ee.webservice.ui,1.1.500.v201105122000,"org.eclipse.jst.j2ee.webservice.ui",1419862360683
started,bundle,org.eclipse.jst.j2ee.webservice,1.1.400.v201004110600,"org.eclipse.jst.j2ee.webservice",1419862360688
started,bundle,org.eclipse.jst.jee.ui,1.0.400.v201105122000,"org.eclipse.jst.jee.ui",1419862360729
started,bundle,org.eclipse.jst.j2ee.ui,1.1.500.v201104151900,"org.eclipse.jst.j2ee.ui",1419862360766
started,bundle,org.eclipse.jst.j2ee.navigator.ui,1.1.500.v201012020700,"org.eclipse.jst.j2ee.navigator.ui",1419862360782
started,bundle,org.eclipse.jst.j2ee.core,1.2.100.v201105122000,"org.eclipse.jst.j2ee.core",1419862360835
started,bundle,org.eclipse.jem,2.0.500.v201104271400,"org.eclipse.jem",1419862360853
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.100.v201105122000,"org.eclipse.wst.common.frameworks.ui",1419862360879
started,bundle,org.eclipse.wst.xml.core,1.1.600.v201104251227,"org.eclipse.wst.xml.core",1419862360909
started,bundle,org.eclipse.wst.validation,1.2.300.v201104190230,"org.eclipse.wst.validation",1419862360942
started,bundle,org.eclipse.jst.j2ee,1.1.500.v201105122000,"org.eclipse.jst.j2ee",1419862360967
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.300.v201104272153,"org.eclipse.wst.jsdt.manipulation",1419862361251
started,bundle,org.eclipse.wst.jsdt.ui,1.1.100.v201105041953,"org.eclipse.wst.jsdt.ui",1419862361286
opened,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1419862361399
opened,view,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.views.AllMarkersView",1419862361436
activated,perspective,org.eclipse.jst.j2ee.ui,1.1.500.v201104151900,"org.eclipse.jst.j2ee.J2EEPerspective",1419862361459
started,bundle,org.eclipse.jst.servlet.ui,1.1.500.v201105122000,"org.eclipse.jst.servlet.ui",1419862362773
activated,perspective,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.JavaPerspective",1419862364268
activated,perspective,org.eclipse.jst.j2ee.ui,1.1.500.v201104151900,"org.eclipse.jst.j2ee.J2EEPerspective",1419862367702
activated,perspective,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.JavaPerspective",1419862368826
activated,view,org.eclipse.mylyn.tasks.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.tasks.ui.views.tasks",1419862383381
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1419862388902
activated,view,org.eclipse.mylyn.tasks.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.tasks.ui.views.tasks",1419862391690
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1419862405795
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1419862408394
opened,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.SourceView",1419862410030
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.SourceView",1419862410041
opened,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.JavadocView",1419862411219
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.JavadocView",1419862411249
activated,view,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.views.ProblemView",1419862412254
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1419862413512
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1419862591928
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1419862711950
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1419862715864
started,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1419862724905
started,bundle,org.eclipse.jpt.jaxb.ui,1.1.0.v201105180000,"org.eclipse.jpt.jaxb.ui",1419862724919
started,bundle,org.eclipse.jpt.jpa.ui,3.0.0.v201105170000,"org.eclipse.jpt.jpa.ui",1419862724934
started,bundle,org.eclipse.jst.ws.jaxws.ui,1.0.100.v201104032053,"org.eclipse.jst.ws.jaxws.ui",1419862724995
started,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1419862725013
started,bundle,org.eclipse.pde.api.tools,1.0.300.v20110523-1600,"org.eclipse.pde.api.tools",1419862725059
started,bundle,org.eclipse.pde.api.tools.ui,1.0.300.v20110523-1600,"org.eclipse.pde.api.tools.ui",1419862725061
started,bundle,org.eclipse.jpt.jaxb.core,1.0.0.v201105240000,"org.eclipse.jpt.jaxb.core",1419862725256
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419862848894
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419862849826
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419862849978
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419862851852
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419862866582
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419862867851
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1419862870691
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1419862875316
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419862879225
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419862880040
started,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1419862908677
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1419862908799
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1419862911059
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419862912844
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419862913911
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1419862916035
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419863050399
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419863059495
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1419863061719
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.202.v201004211732,"org.eclipse.wst.ws.service.policy.ui",1419863061816
started,bundle,org.eclipse.wst.ws.service.policy,1.0.303.v201009221810,"org.eclipse.wst.ws.service.policy",1419863061827
started,bundle,org.eclipse.wst.command.env,1.0.409.v201004211805,"org.eclipse.wst.command.env",1419863061860
started,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1419863061861
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419863067190
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419863073835
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1419863073842
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1419863073842
started,bundle,org.eclipse.wst.xsl.debug.ui,1.0.200.v201101281837,"org.eclipse.wst.xsl.debug.ui",1419863075888
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419863080981
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419863092585
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419863097731
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419863105835
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1419863105934
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1419863105993
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419863395037
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419863442795
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419863444118
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419863484655
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419863487031
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419863488385
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419863547983
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419863549006
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419863549065
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419863550162
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1419863613839
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419863734568
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419863747084
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1419863751446
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419863756757
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419863762022
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1419863762118
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1419863762178
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419863964728
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419863965565
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419864005300
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419864017671
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419864023033
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419864029398
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1419864030716
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419864034074
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419864044165
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1419864044275
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1419864044343
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419864066569
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419864068457
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419864068530
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419864071143
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419864114952
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419864115942
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1419864118803
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1419864120531
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419864130788
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419864131469
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419864131511
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419864137423
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419864146339
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419864147215
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1419864151628
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419864161950
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419864163150
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419864164985
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419864464426
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419864764417
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419864770799
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1419864773226
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419864788924
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419864792217
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1419864792267
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1419864792322
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419864984673
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419864985559
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419864992212
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419864993695
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419864999601
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419865001518
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419865008743
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419865013695
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419865015510
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419865192212
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419865229512
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419865230634
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419865233208
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419865337560
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1419865392936
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419865394263
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419865430681
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419865438586
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419865444055
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419865449823
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419865451125
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419865456368
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419865460366
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1419865460430
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1419865460480
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419865659500
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419865660582
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419865661117
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419865663941
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1419865667923
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419865697520
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419865745625
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419865746977
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419865747059
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419865751379
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419865760465
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1419865762221
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419865765279
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419865796297
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1419865796392
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1419865796483
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419865943778
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419865944608
